time,vibration_x,vibration_y
0.0,0.11859207374697361,0.07574200782523768
3.9063262954354575e-05,-0.046701698221608905,-0.035967813110651815
7.812652590870915e-05,0.009324254449030088,0.06563723937999744
0.00011718978886306373,0.1985645546475854,0.18533749608402314
0.0001562530518174183,0.08319582003100305,0.09224042431207899
0.00019531631477177287,0.10717502914380003,0.015235765598438339
0.00023437957772612746,-0.08056230055083863,-0.028479264763494175
0.00027344284068048203,0.035045298572990505,0.06162015710074105
0.0003125061036348366,0.030453204381886298,0.10197913800461718
0.00035156936658919117,-0.11704299274871188,-0.10530504015486086
0.00039063262954354574,0.05296118788810508,0.07871690762701491
0.0004296958924979003,0.09652330783308505,0.09328100196399741
0.0004687591554522549,0.23484190999269977,0.12000446375433371
0.0005078224184066095,0.24105146526450644,0.20197644670026463
0.0005468856813609641,0.15886008701146884,0.05674532339885838
0.0005859489443153186,0.18155916447104922,0.3064654615542352
0.0006250122072696732,0.15230665882795455,0.16098891741407803
0.0006640754702240278,0.11179686709071253,0.13947710962539953
0.0007031387331783823,0.06378081810587291,0.08258351602377187
0.0007422019961327369,-0.058138664077876885,-0.07629821367202058
0.0007812652590870915,0.13953308331033448,0.13635177464515763
0.000820328522041446,0.23525739978696936,0.11041208977035769
0.0008593917849958006,0.20760527406401302,0.20777884669082405
0.0008984550479501552,0.12438410331636306,0.09631402850442938
0.0009375183109045099,0.13631246740534733,0.16744660569005224
0.0009765815738588643,0.08474998447350533,0.1748380044458488
0.001015644836813219,0.1910468928508991,0.15210288255633464
0.0010547080997675734,0.15911540262147017,0.1645970048396218
0.0010937713627219281,0.3177715688565681,0.3748766692195524
0.0011328346256762826,0.22547386484533724,0.1461384212654248
0.0011718978886306373,0.41134081735037786,0.285926096839981
0.0012109611515849917,0.2894940250276374,0.3445150893659291
0.0012500244145393464,0.26141963919398187,0.3351842376720634
0.001289087677493701,0.2536012353695765,0.2789551649412756
0.0013281509404480555,0.28261151486742203,0.17116384266154833
0.0013672142034024102,0.4345694295932424,0.4019711647188783
0.0014062774663567647,0.37454336384332604,0.25763724088692885
0.0014453407293111193,0.5723877710254148,0.5527592554681858
0.0014844039922654738,0.29384401102453855,0.3183467678210075
0.0015234672552198285,0.12052602724431169,0.005076476338540914
0.001562530518174183,0.27907432442858077,0.37434492563906613
0.0016015937811285376,0.22594690608743218,0.2131809858603091
0.001640657044082892,0.2987396775426931,0.2830174178475661
0.0016797203070372468,0.46467827122379507,0.49983435512016694
0.0017187835699916012,0.435357350400307,0.47338439004776683
0.0017578468329459559,0.33755445963987835,0.3038489530606614
0.0017969100959003103,0.35886637043235514,0.3508509879293998
0.001835973358854665,0.40300292277889616,0.33608057974800637
0.0018750366218090197,0.35462580866743165,0.4717854669534847
0.0019140998847633742,0.3724379492334507,0.26582804190202747
0.0019531631477177286,0.4778247473115515,0.5229007057993047
0.0019922264106720833,0.21185552647177525,0.29089792263758363
0.002031289673626438,0.4519328706235208,0.405691737856352
0.0020703529365807927,0.4630934186281275,0.31289840219021764
